ResourceID,card,card_order,source_id,digital_reference_uri,alternate_name_content_type,digital_reference_type
2091b323-7697-5ad5-abc5-0083b7fed0d3,digital_reference,2,2743489,https://en.wikipedia.org/wiki/Zwijnsbergen,Alternate,link
bf7573c7-15f0-54d3-a4ea-972159a95bcc,digital_reference,2,2743490,Q2003398,Alternate,wkdt
e6986f20-9183-5b8d-9789-fcb4f9678ca0,digital_reference,2,2743542,NLZWB,Alternate,unlc
f461b590-e0db-554c-aa7e-f9257ea05b2b,digital_reference,2,2743549,Zwarte-Horstweijer,Alternate,
f461b590-e0db-554c-aa7e-f9257ea05b2b,digital_reference,2,2743549,Zwarte Horst,Alternate,
854405b1-57be-50d6-a293-9053c2d6c457,digital_reference,2,2743618,Zundert,Alternate,
854405b1-57be-50d6-a293-9053c2d6c457,digital_reference,2,2743618,Gemeente Zundert,Alternate,
854405b1-57be-50d6-a293-9053c2d6c457,digital_reference,2,2743618,https://en.wikipedia.org/wiki/Zundert,Alternate,link
854405b1-57be-50d6-a293-9053c2d6c457,digital_reference,2,2743618,Zundert,Alternate,nl
1b5babcf-a8a8-5818-92cf-dc3723756780,digital_reference,2,2743619,Groot Zundert,Alternate,
1b5babcf-a8a8-5818-92cf-dc3723756780,digital_reference,2,2743619,https://en.wikipedia.org/wiki/Zundert,Alternate,link
1b5babcf-a8a8-5818-92cf-dc3723756780,digital_reference,2,2743619,Зюндерт,Alternate,ru
1b5babcf-a8a8-5818-92cf-dc3723756780,digital_reference,2,2743619,4881,Alternate,post
1b5babcf-a8a8-5818-92cf-dc3723756780,digital_reference,2,2743619,NLZUD,Alternate,unlc
1b5babcf-a8a8-5818-92cf-dc3723756780,digital_reference,2,2743619,Q2638759,Alternate,wkdt
90c5d5e0-b69a-5ca7-bccc-8d6a4b5ad4af,digital_reference,2,2743714,Zijdwinde,Alternate,
90c5d5e0-b69a-5ca7-bccc-8d6a4b5ad4af,digital_reference,2,2743714,Zuidewijn,Alternate,
8635ce4d-207b-5b8e-9b03-d5c52ba01241,digital_reference,2,2743796,https://nl.wikipedia.org/wiki/Zuid_Carolina_(plaats),Alternate,link
dcb9b5b1-735e-53f5-87a4-ae72e3e5eb5c,digital_reference,2,2743843,Zandveld,Alternate,
79fbfded-b0c7-570f-bceb-ba94ed177489,digital_reference,2,2743864,https://en.wikipedia.org/wiki/Zittard%2C_North_Brabant,Alternate,link
80cfb4a2-229a-5359-8a7a-4695f9949217,digital_reference,2,2743877,Sijtaard,Alternate,
80cfb4a2-229a-5359-8a7a-4695f9949217,digital_reference,2,2743877,Seitaart,Alternate,
80cfb4a2-229a-5359-8a7a-4695f9949217,digital_reference,2,2743877,Sijtaart,Alternate,
80cfb4a2-229a-5359-8a7a-4695f9949217,digital_reference,2,2743877,https://en.wikipedia.org/wiki/Zijtaart,Alternate,link
92774976-8b1b-59ed-99fa-a0877e6532cc,digital_reference,2,2743920,https://nl.wikipedia.org/wiki/Zevenhutten,Alternate,link
7ed3cfcd-7011-50f1-80c1-6c53aac18bc9,digital_reference,2,2743934,Zevenhuizen,Alternate,
7ed3cfcd-7011-50f1-80c1-6c53aac18bc9,digital_reference,2,2743934,https://nl.wikipedia.org/wiki/Zevenhuis,Alternate,link
2352dfed-7f08-58a4-9df6-748f961f68c1,digital_reference,2,2743944,Zevenbergschehoek,Alternate,
2352dfed-7f08-58a4-9df6-748f961f68c1,digital_reference,2,2743944,4765,Alternate,post
2352dfed-7f08-58a4-9df6-748f961f68c1,digital_reference,2,2743944,4766,Alternate,post
2352dfed-7f08-58a4-9df6-748f961f68c1,digital_reference,2,2743944,NLZBK,Alternate,unlc
cc2a12f0-c7bb-5958-9741-d0a8ba6a604a,digital_reference,2,2743946,NLZVG,Alternate,unlc
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,https://en.wikipedia.org/wiki/Zevenbergen,Alternate,link
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,ゼーフェンベルゲン,Alternate,ja
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,Зевенберген,Alternate,uk
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,澤芬貝亨,Alternate,zh
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,4761,Alternate,post
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,4762,Alternate,post
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,NLZVB,Alternate,unlc
bfea795e-e1fb-542d-a9a1-f2c70842cbb1,digital_reference,2,2743947,Q76960,Alternate,wkdt
fe61c71f-005b-5942-92ac-fe4bb2d120cc,digital_reference,2,2743956,https://en.wikipedia.org/wiki/Zesgehuchten,Alternate,link
fe61c71f-005b-5942-92ac-fe4bb2d120cc,digital_reference,2,2743956,Zes Gehuchten,Alternate,nl
fe61c71f-005b-5942-92ac-fe4bb2d120cc,digital_reference,2,2743956,Zesgehuchten,Alternate,nl
e7ed7b97-5f75-570e-ae47-d4cfa034deaa,digital_reference,2,2743978,Zijlberg,Alternate,
e7ed7b97-5f75-570e-ae47-d4cfa034deaa,digital_reference,2,2743978,Zeilberg,Alternate,
e5b0af39-a7c3-5b48-9572-4dd2819b08c9,digital_reference,2,2743992,https://en.wikipedia.org/wiki/Zegge,Alternate,link
e5b0af39-a7c3-5b48-9572-4dd2819b08c9,digital_reference,2,2743992,4735,Alternate,post
e5b0af39-a7c3-5b48-9572-4dd2819b08c9,digital_reference,2,2743992,NLZEG,Alternate,unlc
e5b0af39-a7c3-5b48-9572-4dd2819b08c9,digital_reference,2,2743992,Q3280467,Alternate,wkdt
a6489123-736b-5cb6-a798-c284b4e6cfb7,digital_reference,2,2744005,Zeelstsche Heide,Alternate,
a6489123-736b-5cb6-a798-c284b4e6cfb7,digital_reference,2,2744005,Zeelstse Heide,Alternate,
392b78c2-789a-5532-9920-f93d89229958,digital_reference,2,2744006,https://en.wikipedia.org/wiki/Zeelst,Alternate,link
db99c99b-2391-5f1b-be98-d98e9ec9c41e,digital_reference,2,2744008,Zeelburg,Alternate,
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,https://en.wikipedia.org/wiki/Zeeland%2C_North_Brabant,Alternate,link
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,https://nl.wikipedia.org/wiki/Zeeland_(Noord-Brabant),Alternate,link
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,Zélland,Alternate,nl
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,Zelant,Alternate,nl
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,Selant,Alternate,nl
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,Seelandt,Alternate,nl
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,Op-Zeeland,Alternate,nl
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,Zeeland,Alternate,nl
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,5411,Alternate,post
91307e12-2a7d-5e76-a6e5-ad066995f71a,digital_reference,2,2744014,NLZLA,Alternate,unlc
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,https://en.wikipedia.org/wiki/Zandoerle,Alternate,link
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,Q1861662,Alternate,wkdt
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,贊多爾,Alternate,zh-Hant
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,Zandoerle,Alternate,en
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,Zandoerle,Alternate,
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,Zandoerle,Alternate,fr
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,Zandoerle,Alternate,nl
17d91a8b-82eb-504e-8f53-497feb6014b1,digital_reference,2,2744060,赞多尔,Alternate,zh
6185ec93-7e44-5ea9-9894-84a2cbca6160,digital_reference,2,2744073,De Zandhoek,Alternate,
0bccf3c9-7f0c-5f41-8721-c941fe01e629,digital_reference,2,2744087,Zandbosch,Alternate,
0bccf3c9-7f0c-5f41-8721-c941fe01e629,digital_reference,2,2744087,Zandbos,Alternate,
471670cc-1ea7-5034-97f2-2f0050877bb8,digital_reference,2,2744093,https://en.wikipedia.org/wiki/Zandberg%2C_North_Brabant,Alternate,link
e0b03e51-8d60-51b3-8132-c9407544ec09,digital_reference,2,2744099,Q31210170,Alternate,wkdt
e0b03e51-8d60-51b3-8132-c9407544ec09,digital_reference,2,2744099,Zandberg,Alternate,
a2f8be27-22d7-5aa7-9e38-320827160148,digital_reference,2,2744100,Q2799996,Alternate,wkdt
f2e557c5-7702-558e-95f5-b63a2ef8ef04,digital_reference,2,2744111,https://en.wikipedia.org/wiki/Zaarvlaas,Alternate,link
f2e557c5-7702-558e-95f5-b63a2ef8ef04,digital_reference,2,2744111,Q2861403,Alternate,wkdt
ba220100-1c0b-5a2b-9764-4066c801e557,digital_reference,2,2744140,Wouwse-Plantage,Alternate,
ba220100-1c0b-5a2b-9764-4066c801e557,digital_reference,2,2744140,4725,Alternate,post
ba220100-1c0b-5a2b-9764-4066c801e557,digital_reference,2,2744140,NLWPL,Alternate,unlc
ba220100-1c0b-5a2b-9764-4066c801e557,digital_reference,2,2744140,Q3570075,Alternate,wkdt
9d798657-4a3b-5f8e-b014-48d1c9c94b25,digital_reference,2,2744141,Wouwse Plantage,Alternate,
accd1276-6ceb-5cea-8622-1dc4a5fedd9d,digital_reference,2,2744142,Wouwsche-Hill,Alternate,
accd1276-6ceb-5cea-8622-1dc4a5fedd9d,digital_reference,2,2744142,Wouwse Hil,Alternate,
f85c4481-953e-57d0-bbbe-fdb4d06fd7f8,digital_reference,2,2744145,https://en.wikipedia.org/wiki/Wouw,Alternate,link
f85c4481-953e-57d0-bbbe-fdb4d06fd7f8,digital_reference,2,2744145,4724,Alternate,post
f85c4481-953e-57d0-bbbe-fdb4d06fd7f8,digital_reference,2,2744145,NLWOU,Alternate,unlc
f85c4481-953e-57d0-bbbe-fdb4d06fd7f8,digital_reference,2,2744145,Q955118,Alternate,wkdt
5bd55daf-e078-54cf-a344-ab45783572ad,digital_reference,2,2744155,Gemeente Woudrichem,Alternate,
5bd55daf-e078-54cf-a344-ab45783572ad,digital_reference,2,2744155,Woudrichem,Alternate,
5bd55daf-e078-54cf-a344-ab45783572ad,digital_reference,2,2744155,Woudrichem,Alternate,nl
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,en
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,fr
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,id
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,it
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,li
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,nl
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,sv
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woudrichem,Alternate,de
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,https://en.wikipedia.org/wiki/Woudrichem,Alternate,link
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,فاودريخيم,Alternate,ar
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Վաուդրիխեմ,Alternate,hy
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,沃德里赫姆,Alternate,zh
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,4285,Alternate,post
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,NLWCM,Alternate,unlc
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Q2303485,Alternate,wkdt
61e64970-63d9-531e-b82b-6c04b7081212,digital_reference,2,2744156,Woerkum,Alternate,nl
69d559af-bb7a-5cc6-9141-a0ed78e0ad2b,digital_reference,2,2744251,https://en.wikipedia.org/wiki/Woensel,Alternate,link
1a50297a-53f2-59cf-aeca-047b36bc59c0,digital_reference,2,2744256,Woensdrecht,Alternate,
1a50297a-53f2-59cf-aeca-047b36bc59c0,digital_reference,2,2744256,Gemeente Woensdrecht,Alternate,
1a50297a-53f2-59cf-aeca-047b36bc59c0,digital_reference,2,2744256,https://en.wikipedia.org/wiki/Woensdrecht,Alternate,link
1a50297a-53f2-59cf-aeca-047b36bc59c0,digital_reference,2,2744256,Woensdrecht,Alternate,nl
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,en
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,fr
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,de
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,id
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,it
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,li
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,nl
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Woensdrecht,Alternate,sv
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,https://en.wikipedia.org/wiki/Woensdrecht,Alternate,link
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Вонсдрехт,Alternate,ru
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,4634,Alternate,post
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,NLWOE,Alternate,unlc
876cea44-a0d1-5d7d-b930-108d4e665f66,digital_reference,2,2744257,Q8029038,Alternate,wkdt
90e4ad0f-1015-5d76-bd2c-120aa57ba2c4,digital_reference,2,2744297,Q31210202,Alternate,wkdt
90e4ad0f-1015-5d76-bd2c-120aa57ba2c4,digital_reference,2,2744297,Witte Bergen,Alternate,
b9237ebd-3552-573a-8d3f-c7eb7fdc4c94,digital_reference,2,2744301,Wilreit,Alternate,
4b83f277-822c-5249-94af-4006a719ec60,digital_reference,2,2744306,Withollandsveen,Alternate,
4b83f277-822c-5249-94af-4006a719ec60,digital_reference,2,2744306,Wit Holland,Alternate,
6a6a3e6e-f571-5083-b0c2-bcc154a43470,digital_reference,2,2744333,https://en.wikipedia.org/wiki/Wintelre,Alternate,link
6a6a3e6e-f571-5083-b0c2-bcc154a43470,digital_reference,2,2744333,5513,Alternate,post
6a6a3e6e-f571-5083-b0c2-bcc154a43470,digital_reference,2,2744333,NLWTR,Alternate,unlc
6a6a3e6e-f571-5083-b0c2-bcc154a43470,digital_reference,2,2744333,Q550320,Alternate,wkdt
856ceb93-9ffd-50bb-9cb4-c55b3814f7ab,digital_reference,2,2744388,https://en.wikipedia.org/wiki/Willemstad%2C_North_Brabant,Alternate,link
856ceb93-9ffd-50bb-9cb4-c55b3814f7ab,digital_reference,2,2744388,4797,Alternate,post
856ceb93-9ffd-50bb-9cb4-c55b3814f7ab,digital_reference,2,2744388,NLWIS,Alternate,unlc
f07f3b87-c3f3-5ebc-82cb-7d1358606859,digital_reference,2,2744408,Willibrordushoek,Alternate,
92091d5b-e9ca-5053-a232-f1445148ad5a,digital_reference,2,2744432,Q2295095,Alternate,wkdt
738c5dab-88ea-5e71-a8d4-bd08617569b2,digital_reference,2,2744446,Peeldorp,Alternate,nl
738c5dab-88ea-5e71-a8d4-bd08617569b2,digital_reference,2,2744446,https://nl.wikipedia.org/wiki/Wilbertoord,Alternate,link
738c5dab-88ea-5e71-a8d4-bd08617569b2,digital_reference,2,2744446,5455,Alternate,post
738c5dab-88ea-5e71-a8d4-bd08617569b2,digital_reference,2,2744446,NLWOB,Alternate,unlc
738c5dab-88ea-5e71-a8d4-bd08617569b2,digital_reference,2,2744446,Q2469932,Alternate,wkdt
a722369f-3412-580c-981a-08a0bf0e4191,digital_reference,2,2744516,'t Wijbosch,Alternate,
a722369f-3412-580c-981a-08a0bf0e4191,digital_reference,2,2744516,Weibosch,Alternate,
a722369f-3412-580c-981a-08a0bf0e4191,digital_reference,2,2744516,Q2270570,Alternate,wkdt
1f19680b-ca10-54ba-b09c-c27789ef72ea,digital_reference,2,2744557,De Wielschehoeven,Alternate,
1f19680b-ca10-54ba-b09c-c27789ef72ea,digital_reference,2,2744557,Wielsche Hoeven,Alternate,
9b896efb-62de-5a1b-9ac7-a3e1c4cb4b31,digital_reference,2,2744729,Westerhovensche Heide,Alternate,
9b896efb-62de-5a1b-9ac7-a3e1c4cb4b31,digital_reference,2,2744729,Westerhovense Bos,Alternate,
89b117fa-ad00-5f3d-8b9a-7d984bd13396,digital_reference,2,2744731,https://en.wikipedia.org/wiki/Westerhoven,Alternate,link
89b117fa-ad00-5f3d-8b9a-7d984bd13396,digital_reference,2,2744731,5563,Alternate,post
89b117fa-ad00-5f3d-8b9a-7d984bd13396,digital_reference,2,2744731,NLWHN,Alternate,unlc
89b117fa-ad00-5f3d-8b9a-7d984bd13396,digital_reference,2,2744731,Q985873,Alternate,wkdt
515490d3-be4c-5f26-bf59-f62a78218d3e,digital_reference,2,2744771,5843,Alternate,post
515490d3-be4c-5f26-bf59-f62a78218d3e,digital_reference,2,2744771,Q646467,Alternate,wkdt
90043281-a8d6-5db3-9d72-38451a2cee3b,digital_reference,2,2744822,https://nl.wikipedia.org/wiki/Werveld,Alternate,link
bf8da750-777f-5454-8a23-c430ef5a0eaf,digital_reference,2,2744824,4884,Alternate,post
bf8da750-777f-5454-8a23-c430ef5a0eaf,digital_reference,2,2744824,NLWHT,Alternate,unlc
3cc3d376-62cb-5a80-ba4e-9e7197143ccb,digital_reference,2,2744826,Gemeente Werkendam,Alternate,
3cc3d376-62cb-5a80-ba4e-9e7197143ccb,digital_reference,2,2744826,Werkendam,Alternate,
3cc3d376-62cb-5a80-ba4e-9e7197143ccb,digital_reference,2,2744826,https://en.wikipedia.org/wiki/Werkendam,Alternate,link
3cc3d376-62cb-5a80-ba4e-9e7197143ccb,digital_reference,2,2744826,Werkendam,Alternate,nl
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,en
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,de
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,fr
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,id
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,it
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,li
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,nl
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Werkendam,Alternate,sv
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,https://en.wikipedia.org/wiki/Werkendam,Alternate,link
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Веркендам,Alternate,ru
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,4251,Alternate,post
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,NLWKD,Alternate,unlc
f9dadb3f-d570-5237-91c1-5ba0d69de411,digital_reference,2,2744827,Q2682753,Alternate,wkdt
f1f1ff3c-4744-5e8a-a4fb-26601e508830,digital_reference,2,2744861,Wellenseindsche Heide,Alternate,
f1f1ff3c-4744-5e8a-a4fb-26601e508830,digital_reference,2,2744861,Wellenseindse Heide,Alternate,
6bd8d482-a57f-51d4-8058-da951cbae715,digital_reference,2,2744881,Q5499096,Alternate,wkdt
c56fe070-9434-58c9-95fe-a26618b18f73,digital_reference,2,2744938,'t Wijbosch,Alternate,
ff4605cf-238b-5786-96e6-016154ab604c,digital_reference,2,2744992,NLWPI,Alternate,unlc
42f30c6d-5f61-56ce-95de-0fbbc2cefb4f,digital_reference,2,2744994,https://en.wikipedia.org/wiki/Waspik,Alternate,link
42f30c6d-5f61-56ce-95de-0fbbc2cefb4f,digital_reference,2,2744994,5165,Alternate,post
f77a4d8c-3648-5b29-a721-bb3a7041e422,digital_reference,2,2745044,Wanrooise Peel,Alternate,
f77a4d8c-3648-5b29-a721-bb3a7041e422,digital_reference,2,2745044,Wanroijsche Peel,Alternate,
f77a4d8c-3648-5b29-a721-bb3a7041e422,digital_reference,2,2745044,Wanroijse Peel,Alternate,
e74bb9d8-5a42-5aca-b6cf-e76fa1e373c0,digital_reference,2,2745046,Wanrooi,Alternate,
e74bb9d8-5a42-5aca-b6cf-e76fa1e373c0,digital_reference,2,2745046,Wanroy,Alternate,
e74bb9d8-5a42-5aca-b6cf-e76fa1e373c0,digital_reference,2,2745046,Wanrooy,Alternate,
e74bb9d8-5a42-5aca-b6cf-e76fa1e373c0,digital_reference,2,2745046,https://en.wikipedia.org/wiki/Wanroij,Alternate,link
e74bb9d8-5a42-5aca-b6cf-e76fa1e373c0,digital_reference,2,2745046,5446,Alternate,post
e74bb9d8-5a42-5aca-b6cf-e76fa1e373c0,digital_reference,2,2745046,NLWAJ,Alternate,unlc
f0d7e6a0-5dde-507a-979e-678b4749667e,digital_reference,2,2745050,Het Wandelbosch,Alternate,
f0d7e6a0-5dde-507a-979e-678b4749667e,digital_reference,2,2745050,Wandelbos,Alternate,
5a8268eb-5210-552b-b014-b9a7b1cc4977,digital_reference,2,2745068,Q2539667,Alternate,wkdt
5a8268eb-5210-552b-b014-b9a7b1cc4977,digital_reference,2,2745068,https://en.wikipedia.org/wiki/Walik,Alternate,link
cefee253-903c-5b39-b347-86331cdb410a,digital_reference,2,2745091,4845,Alternate,post
cefee253-903c-5b39-b347-86331cdb410a,digital_reference,2,2745091,NLWAG,Alternate,unlc
cefee253-903c-5b39-b347-86331cdb410a,digital_reference,2,2745091,Q648178,Alternate,wkdt
d74c7b51-86cf-57a8-ae64-bd5a2223fe4a,digital_reference,2,2745111,4287,Alternate,post
dd574c72-ef34-5930-b8f7-4f7f31ad95be,digital_reference,2,2745122,Gemeente Waalwijk,Alternate,
dd574c72-ef34-5930-b8f7-4f7f31ad95be,digital_reference,2,2745122,Waalwijk,Alternate,
dd574c72-ef34-5930-b8f7-4f7f31ad95be,digital_reference,2,2745122,https://en.wikipedia.org/wiki/Waalwijk,Alternate,link
dd574c72-ef34-5930-b8f7-4f7f31ad95be,digital_reference,2,2745122,Waalwijk,Alternate,nl
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,en
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,de
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,fr
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,da
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,id
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,it
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,li
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,nl
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,ro
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Waalwijk,Alternate,sv
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,https://en.wikipedia.org/wiki/Waalwijk,Alternate,link
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,5141,Alternate,post
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,5142,Alternate,post
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,5143,Alternate,post
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,5144,Alternate,post
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,5145,Alternate,post
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,5146,Alternate,post
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,NLWLK,Alternate,unlc
bee6ddaf-bc2c-5844-8150-59fc8eedcdd2,digital_reference,2,2745123,Q9879,Alternate,wkdt
333feae8-5ca5-5053-b3d3-fc6c24c6599b,digital_reference,2,2745126,Gemeente Waalre,Alternate,
333feae8-5ca5-5053-b3d3-fc6c24c6599b,digital_reference,2,2745126,Waalre,Alternate,
333feae8-5ca5-5053-b3d3-fc6c24c6599b,digital_reference,2,2745126,https://en.wikipedia.org/wiki/Waalre,Alternate,link
333feae8-5ca5-5053-b3d3-fc6c24c6599b,digital_reference,2,2745126,Waalre,Alternate,nl
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,en
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,fr
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,id
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,it
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,li
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,nl
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,sv
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Waalre,Alternate,de
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,https://en.wikipedia.org/wiki/Waalre,Alternate,link
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,5581,Alternate,post
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,5582,Alternate,post
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,5583,Alternate,post
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,NLWAA,Alternate,unlc
fff93ade-8185-536c-8458-8e6463572617,digital_reference,2,2745127,Q33512784,Alternate,wkdt
fe49f3e4-003c-580f-8f50-2539314ca18a,digital_reference,2,2745135,Waaienberg,Alternate,
fe49f3e4-003c-580f-8f50-2539314ca18a,digital_reference,2,2745135,Waaijenberg,Alternate,
eb68a3e7-976a-5297-aaec-129d6f69fc22,digital_reference,2,2745151,Vuchtse Hoeven,Alternate,
eb68a3e7-976a-5297-aaec-129d6f69fc22,digital_reference,2,2745151,Vughtsche Hoeven,Alternate,
12d3d269-3f04-59be-b6f9-55283469819f,digital_reference,2,2745152,Vughtseheide,Alternate,
12d3d269-3f04-59be-b6f9-55283469819f,digital_reference,2,2745152,Vuchtse Heide,Alternate,
