ResourceID,card,card_order,production_event_actor,production_event_actor_role,resource_id,identifier_content,identifier_type,architect_name,alt_names,other_identifier_content,other_identifier_type
b746c24c-7a94-527b-8428-3b4bf01e5cef,architects,5,"[{""resourceId"": ""cedd23c4-aa61-53ed-b322-170f2ac40350"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a8ed3c9-3f76-5ef6-afa3-2e656172c2ed"", ""inverseOntologyProperty"": """"}]",Architect,cedd23c4-aa61-53ed-b322-170f2ac40350,https://n2t.net/ark:/15052/6dc0f577-b706-4f18-83a8-50548f252d6f,Brabant Cloud ARK Identifier,Johannes Heijkants,J. Heijkants,,
4848283e-669b-5d45-82c3-fc731b5603ed,architects,5,"[{""resourceId"": ""2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fdaf20e8-69c1-5f65-b1ff-4b82e7184c3a"", ""inverseOntologyProperty"": """"}]",Architect,2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2,https://n2t.net/ark:/15052/360909c2-8b88-4684-adc4-46aabd53efa6,Brabant Cloud ARK Identifier,Louis Kooken,"['L.J.P. Kooken', 'Louis Joseph Petrus Kooken']",https://www.wikidata.org/entity/Q2036765,Wikidata
1dcddae3-52f4-5595-81cb-a3c6934fb032,architects,5,"[{""resourceId"": ""f0a834f3-df37-5765-8af6-4cff3beee22b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ecb1a724-ec48-5201-8319-111c05b12025"", ""inverseOntologyProperty"": """"}]",Architect,f0a834f3-df37-5765-8af6-4cff3beee22b,https://n2t.net/ark:/15052/47030884-c96f-4dec-9186-968c07a0c334,Brabant Cloud ARK Identifier,Wilhelmus Jacobus van Vogelpoel,W.J. van Vogelpoel,https://www.wikidata.org/entity/Q2678249,Wikidata
4615c838-ac97-55b8-b8c0-0a23ada086e1,architects,5,"[{""resourceId"": ""1609f679-a4e2-519f-a32d-a4023f1eeeb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ac2e8ae-64a6-588a-9aea-a96366ea5645"", ""inverseOntologyProperty"": """"}]",Architect,1609f679-a4e2-519f-a32d-a4023f1eeeb2,https://n2t.net/ark:/15052/f4027efe-b445-4c43-bfde-0f1c5fee996d,Brabant Cloud ARK Identifier,Caspar Franssen,"['C.J.H. Franssen', 'Caspar Johannes Hubertus Franssen', 'C. Franssen']",http://www.wikidata.org/entity/Q2682321,Wikidata
85fd98ea-be01-5187-9254-6ecf4b9d4385,architects,5,"[{""resourceId"": ""1609f679-a4e2-519f-a32d-a4023f1eeeb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ac2e8ae-64a6-588a-9aea-a96366ea5645"", ""inverseOntologyProperty"": """"}]",Architect,1609f679-a4e2-519f-a32d-a4023f1eeeb2,https://n2t.net/ark:/15052/f4027efe-b445-4c43-bfde-0f1c5fee996d,Brabant Cloud ARK Identifier,Caspar Franssen,"['C. Franssen', 'Caspar Johannes Hubertus Franssen', 'C.J.H. Franssen']",http://www.wikidata.org/entity/Q2682321,Wikidata
ab3cf4bf-e097-5181-a0ff-a76a58540673,architects,5,"[{""resourceId"": ""2ee8f416-ea84-50ab-a69a-3e229e3704ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd3a8178-0eb5-5d21-b975-ac985a30c350"", ""inverseOntologyProperty"": """"}]",Architect,2ee8f416-ea84-50ab-a69a-3e229e3704ff,https://n2t.net/ark:/15052/f691e0d0-6849-4fcf-8aa9-639eac9a4e07,Brabant Cloud ARK Identifier,Jan de Reus,"['J.A. de Reus', 'Johannes Adrianus de Reus', 'J. de Reus']",,
ec922b15-2837-5ddf-a083-86fdfc8c30fa,architects,5,"[{""resourceId"": ""cedd23c4-aa61-53ed-b322-170f2ac40350"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a8ed3c9-3f76-5ef6-afa3-2e656172c2ed"", ""inverseOntologyProperty"": """"}]",Architect,cedd23c4-aa61-53ed-b322-170f2ac40350,https://n2t.net/ark:/15052/6dc0f577-b706-4f18-83a8-50548f252d6f,Brabant Cloud ARK Identifier,Johannes Heijkants,J. Heijkants,,
e201f4f1-2eed-5f11-bf6c-9a045e9e036f,architects,5,"[{""resourceId"": ""cedd23c4-aa61-53ed-b322-170f2ac40350"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a8ed3c9-3f76-5ef6-afa3-2e656172c2ed"", ""inverseOntologyProperty"": """"}]",Architect,cedd23c4-aa61-53ed-b322-170f2ac40350,https://n2t.net/ark:/15052/6dc0f577-b706-4f18-83a8-50548f252d6f,Brabant Cloud ARK Identifier,Johannes Heijkants,J. Heijkants,,
f4349104-671f-5b55-9489-04f5e14baae5,architects,5,"[{""resourceId"": ""4b2ccc87-be96-5f11-bc39-d4aceab43116"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8159769-c273-560d-817f-37a574ea076a"", ""inverseOntologyProperty"": """"}]",Architect,4b2ccc87-be96-5f11-bc39-d4aceab43116,https://n2t.net/ark:/15052/05bab79d-0787-4d05-85d7-3e8a95eecf1c,Brabant Cloud ARK Identifier,J.H.W. Elemans,,,
f4349104-671f-5b55-9489-04f5e14baae5,architects,5,"[{""resourceId"": ""02c286be-b3cc-5732-81ed-7b7c81dbaccd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2354e88f-55e4-5193-8502-9463902067b5"", ""inverseOntologyProperty"": """"}]",Architect,02c286be-b3cc-5732-81ed-7b7c81dbaccd,https://n2t.net/ark:/15052/0988fb32-e56a-458d-a90f-183604aaacb8,Brabant Cloud ARK Identifier,H.P.M. Elemans,,,
76904271-d52e-5982-bff5-80e836ce41bd,architects,5,"[{""resourceId"": ""4466e3da-1cb8-5a60-a2c4-b33380be89b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""68d98726-840a-5123-8a07-73acf19d499a"", ""inverseOntologyProperty"": """"}]",Architect,4466e3da-1cb8-5a60-a2c4-b33380be89b6,https://n2t.net/ark:/15052/58264d9e-af62-4121-a2fb-c049c4a49820,Brabant Cloud ARK Identifier,Cornelis Sprengers,C. Sprengers,https://www.wikidata.org/entity/Q107057616,Wikidata
8737916f-bd20-5cbb-b66a-ebdd51bceadd,architects,5,"[{""resourceId"": ""243cfb5a-ec87-5f43-b4b5-cabb470e8eac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c477c3cd-1bb0-533b-ad9e-9af3566babc2"", ""inverseOntologyProperty"": """"}]",Architect,243cfb5a-ec87-5f43-b4b5-cabb470e8eac,https://n2t.net/ark:/15052/a4adbeb4-34fa-4b89-9539-9a3039daf252,Brabant Cloud ARK Identifier,Johannes van Halteren,"['J.J.M. van Halteren', 'Johannes Joseph Maria van Halteren', 'J.J. van Halteren', 'J. van Halteren']",https://www.wikidata.org/entity/Q2991864,Wikidata
8737916f-bd20-5cbb-b66a-ebdd51bceadd,architects,5,"[{""resourceId"": ""1609f679-a4e2-519f-a32d-a4023f1eeeb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ac2e8ae-64a6-588a-9aea-a96366ea5645"", ""inverseOntologyProperty"": """"}]",Architect,1609f679-a4e2-519f-a32d-a4023f1eeeb2,https://n2t.net/ark:/15052/f4027efe-b445-4c43-bfde-0f1c5fee996d,Brabant Cloud ARK Identifier,Caspar Franssen,"['Caspar Johannes Hubertus Franssen', 'C. Franssen', 'C.J.H. Franssen']",http://www.wikidata.org/entity/Q2682321,Wikidata
0bbda934-6486-5d87-bbcf-b765c48ffd80,architects,5,"[{""resourceId"": ""62649cbe-6f24-5e7f-ad2c-50788e56ec17"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6714940d-47cd-54ec-b734-05aed4e41c3e"", ""inverseOntologyProperty"": """"}]",Architect,62649cbe-6f24-5e7f-ad2c-50788e56ec17,https://n2t.net/ark:/15052/b3e5c67d-1415-440f-9b67-1c43c8cae39c,Brabant Cloud ARK Identifier,Piet van Genk,"['P.J. van Genk', 'Petrus Johannes van Genk']",https://www.wikidata.org/entity/Q2265026,Wikidata
094523dd-fd0c-5e96-92e7-2b5a46e75653,architects,5,"[{""resourceId"": ""75846658-f97f-5d2d-aaa4-6c1b86eb11a8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3fd0f4d-759b-5f86-bae5-684b4c020591"", ""inverseOntologyProperty"": """"}]",Architect,75846658-f97f-5d2d-aaa4-6c1b86eb11a8,https://n2t.net/ark:/15052/545a2b34-f033-40fa-908c-db27ec44ca58,Brabant Cloud ARK Identifier,Franciscus Johannes Wolters,"['Frans Wolters', 'F.J. Wolters']",,
67cad17e-efdd-5c5b-bff6-9ed6529560db,architects,5,"[{""resourceId"": ""05a35e16-1b3f-596a-9861-81c736278cac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""86d95f46-719d-589f-8fa1-7c51669fd5ad"", ""inverseOntologyProperty"": """"}]",Architect,05a35e16-1b3f-596a-9861-81c736278cac,https://n2t.net/ark:/15052/566a1ff8-5e3c-4949-962f-1359b2f1418b,Brabant Cloud ARK Identifier,Justinus Backx,,,
67cad17e-efdd-5c5b-bff6-9ed6529560db,architects,5,"[{""resourceId"": ""30e26361-b6b5-5968-893f-d724ac9e1afe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47be8b1b-966a-51a9-b4bf-edae58e8f994"", ""inverseOntologyProperty"": """"}]",Architect,30e26361-b6b5-5968-893f-d724ac9e1afe,https://n2t.net/ark:/15052/abcaa1d7-39ff-485b-b537-619a6418c1f7,Brabant Cloud ARK Identifier,Hendrik Willem Valk,H.W. Valk,https://www.wikidata.org/entity/Q2486665,Wikidata
67cad17e-efdd-5c5b-bff6-9ed6529560db,architects,5,"[{""resourceId"": ""0d6a35e9-faa7-57fe-80ce-12a9731f0ada"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f311e1d-7a1d-5238-9f0e-8d0e2f96394d"", ""inverseOntologyProperty"": """"}]",Architect,0d6a35e9-faa7-57fe-80ce-12a9731f0ada,https://n2t.net/ark:/15052/0213ca69-10dd-401d-9c0f-aa6c0b227308,Brabant Cloud ARK Identifier,Hendrik Valk junior,"['H. Valk Jr.', 'Hendrik Valk jr.', 'H. Valk Junior', 'Hendrikus Willem Johannes Valk junior']",,
67cad17e-efdd-5c5b-bff6-9ed6529560db,architects,5,"[{""resourceId"": ""eb521eb4-8875-58b7-baf4-7d94772e3a82"", ""ontologyProperty"": """", ""resourceXresourceId"": ""329286f1-661f-5ff3-a117-3c2355242cec"", ""inverseOntologyProperty"": """"}]",Architect,eb521eb4-8875-58b7-baf4-7d94772e3a82,https://n2t.net/ark:/15052/bc2a087b-7bcf-4cbc-a123-db96a19c6b40,Brabant Cloud ARK Identifier,G.H.F. Valk,,,
fde4a66b-6f88-58b4-9ef4-f408a1b92576,architects,5,"[{""resourceId"": ""c75cb64b-eb9a-5226-ad87-4c53a0b6d20a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b668d7a-0baa-5610-a2cc-467089e6d645"", ""inverseOntologyProperty"": """"}]",Architect,c75cb64b-eb9a-5226-ad87-4c53a0b6d20a,https://n2t.net/ark:/15052/112c8a33-3fcf-4999-99ee-71a436ef5e77,Brabant Cloud ARK Identifier,Petrus J. Soffers,"['P. Soffers', 'P.J. Soffers']",https://www.wikidata.org/entity/Q2620477,Wikidata
3b6a30cb-2199-5cff-bc27-d276c2d08af8,architects,5,"[{""resourceId"": ""13d84b3a-efdc-536b-b4ab-523261bb484f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6898f31-9341-58d7-ba7e-97e9c29f7c0b"", ""inverseOntologyProperty"": """"}]",Architect,13d84b3a-efdc-536b-b4ab-523261bb484f,https://n2t.net/ark:/15052/695cc8b3-4563-4cf0-b8c2-14edb252bfa1,Brabant Cloud ARK Identifier,J. en W. Oomen,,,
788c3f44-11e7-5554-a868-0c77d230fb7c,architects,5,"[{""resourceId"": ""db0077f8-52f0-5649-a7af-2ca314e5ce6f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9cdce707-80ed-5dd0-b73c-263bd4883b86"", ""inverseOntologyProperty"": """"}]",Architect,db0077f8-52f0-5649-a7af-2ca314e5ce6f,https://n2t.net/ark:/15052/fafcab07-619a-4123-a118-4680c1fcb694,Brabant Cloud ARK Identifier,Hubert van Groenendael,"['Joseph Hendricus Hubertus van Groenendael', 'Joseph Henri Hubert van Groenendael', 'J.H.H. van Groenendael']",https://www.wikidata.org/entity/Q2233154,Wikidata
6feb610c-5429-524c-906d-abb5c7aecee3,architects,5,"[{""resourceId"": ""c75cb64b-eb9a-5226-ad87-4c53a0b6d20a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b668d7a-0baa-5610-a2cc-467089e6d645"", ""inverseOntologyProperty"": """"}]",Architect,c75cb64b-eb9a-5226-ad87-4c53a0b6d20a,https://n2t.net/ark:/15052/112c8a33-3fcf-4999-99ee-71a436ef5e77,Brabant Cloud ARK Identifier,Petrus J. Soffers,"['P.J. Soffers', 'P. Soffers']",https://www.wikidata.org/entity/Q2620477,Wikidata
7ab669f4-6626-5df6-8a9d-c5d39f76c941,architects,5,"[{""resourceId"": ""d7d81930-432b-50cb-aeab-99bcb5facee8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa4788a2-a0c6-5119-9448-e2bbac442c5f"", ""inverseOntologyProperty"": """"}]",Architect,d7d81930-432b-50cb-aeab-99bcb5facee8,https://n2t.net/ark:/15052/f37b59dc-b5d7-4d80-b394-e69435e0e8a2,Brabant Cloud ARK Identifier,J. Bennaars,J. Bennaers,,
a763afeb-1f19-54a9-a80a-5c7117aad34a,architects,5,"[{""resourceId"": ""dbd1398b-2b2e-5dfd-8228-1266d203f910"", ""ontologyProperty"": """", ""resourceXresourceId"": ""318a93c2-9b02-54f4-856a-e8d8d390ce1b"", ""inverseOntologyProperty"": """"}]",Architect,dbd1398b-2b2e-5dfd-8228-1266d203f910,https://n2t.net/ark:/15052/a84924f2-3bd0-4aff-ba77-902bda26c8bc,Brabant Cloud ARK Identifier,L. Sturm,,,
b283fae0-960b-5fb1-b590-7761c15c4b1c,architects,5,"[{""resourceId"": ""979909d2-7022-52ca-a690-4336a2ece4ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""54e4ad72-8b3c-57fa-b992-944559f2cb91"", ""inverseOntologyProperty"": """"}]",Architect,979909d2-7022-52ca-a690-4336a2ece4ad,https://n2t.net/ark:/15052/4ca157af-4b8d-4046-a10b-575337d55dcb,Brabant Cloud ARK Identifier,J.A.L. van Poppel,,,
b283fae0-960b-5fb1-b590-7761c15c4b1c,architects,5,"[{""resourceId"": ""512e49e6-1173-5f0b-ad93-90474becedc5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f219be1d-2ebc-5de8-b777-adb6105545b9"", ""inverseOntologyProperty"": """"}]",Architect,512e49e6-1173-5f0b-ad93-90474becedc5,https://n2t.net/ark:/15052/c052645f-74f9-492d-ab83-958952c53f15,Brabant Cloud ARK Identifier,Van Aken,Van Aken Architectuur,,
b283fae0-960b-5fb1-b590-7761c15c4b1c,architects,5,"[{""resourceId"": ""f8b96412-ddad-51bb-8cb1-12dcba56681c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""561ea940-c9a7-59e5-a033-a4e9196b617d"", ""inverseOntologyProperty"": """"}]",Architect,f8b96412-ddad-51bb-8cb1-12dcba56681c,https://n2t.net/ark:/15052/379b3117-4a81-44e1-83d7-8186a38cc22d,Brabant Cloud ARK Identifier,Egidius Heijkants,"['Egidius Adrianus Heijkants', 'E. Heykants', 'E. Heijkants', 'E. Heikants']",,
b283fae0-960b-5fb1-b590-7761c15c4b1c,architects,5,"[{""resourceId"": ""03f075d1-805f-5176-995b-6481146a377c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0c21c93-50df-5255-80a5-4011fd2becab"", ""inverseOntologyProperty"": """"}]",Architect,03f075d1-805f-5176-995b-6481146a377c,https://n2t.net/ark:/15052/61752b86-270f-4a95-968e-fcdd433a3d6c,Brabant Cloud ARK Identifier,"Van der Laan, Hansen en van Hal","['N. van der Laan, Hansen en Van Hal', 'Nico van der Laan - Hansen - Van Hal', 'Van der Laan, van Hal en Hansen']",,
b283fae0-960b-5fb1-b590-7761c15c4b1c,architects,5,"[{""resourceId"": ""780e2002-4917-5577-ab59-a32257fa61bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40d2bd57-cafe-5fb0-8b14-b03c17959c4d"", ""inverseOntologyProperty"": """"}]",Architect,780e2002-4917-5577-ab59-a32257fa61bd,https://n2t.net/ark:/15052/aa4a4d7e-ffbb-4564-bd84-3e38963d9bb8,Brabant Cloud ARK Identifier,Gebr. De Vries,,,
833ff3c7-0eee-5c9c-a7e6-c4f82214272e,architects,5,"[{""resourceId"": ""ac1c0b9b-f378-5a0a-b0fe-e06207a76c8f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0014af5d-d617-5cd6-ad4b-cb02119072e1"", ""inverseOntologyProperty"": """"}]",Architect,ac1c0b9b-f378-5a0a-b0fe-e06207a76c8f,https://n2t.net/ark:/15052/174259dd-9168-4757-859c-0a5981d6bbed,Brabant Cloud ARK Identifier,C. Vorstermans,,,
55aeb5be-eb37-5826-b79e-4bcf8aea2ebf,architects,5,"[{""resourceId"": ""1f0de476-4eef-5631-a555-caf1a4ee2c03"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8cb3e9f5-cb9a-5e6e-b11d-b9dc76ba4590"", ""inverseOntologyProperty"": """"}]",Architect,1f0de476-4eef-5631-a555-caf1a4ee2c03,https://n2t.net/ark:/15052/4c8cb1a0-626a-4b6c-816f-7b40b7cb62d6,Brabant Cloud ARK Identifier,"Van Halteren, Roggen, Broere",,,
30166cdb-4bf5-57f9-bd79-102ec88f9ead,architects,5,"[{""resourceId"": ""dbd1398b-2b2e-5dfd-8228-1266d203f910"", ""ontologyProperty"": """", ""resourceXresourceId"": ""318a93c2-9b02-54f4-856a-e8d8d390ce1b"", ""inverseOntologyProperty"": """"}]",Architect,dbd1398b-2b2e-5dfd-8228-1266d203f910,https://n2t.net/ark:/15052/a84924f2-3bd0-4aff-ba77-902bda26c8bc,Brabant Cloud ARK Identifier,L. Sturm,,,
30166cdb-4bf5-57f9-bd79-102ec88f9ead,architects,5,"[{""resourceId"": ""7f3dd8e9-6d28-5fcb-8b9f-2efe51c91e74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3ac11cf-e9db-5f86-829d-c8a90d491e19"", ""inverseOntologyProperty"": """"}]",Architect,7f3dd8e9-6d28-5fcb-8b9f-2efe51c91e74,https://n2t.net/ark:/15052/f4ac766d-96f5-4811-8691-dcdfe197efcd,Brabant Cloud ARK Identifier,A. Crols,,,
30166cdb-4bf5-57f9-bd79-102ec88f9ead,architects,5,"[{""resourceId"": ""8eed8d2a-8f42-5d98-8984-58d5f2402670"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c60b4236-3030-5033-ace3-557a4c7ea2ec"", ""inverseOntologyProperty"": """"}]",Architect,8eed8d2a-8f42-5d98-8984-58d5f2402670,https://n2t.net/ark:/15052/6df45708-fe4e-419a-adcf-acbb83e0dc34,Brabant Cloud ARK Identifier,Madulf-Hubert,,,
2e8623c5-2195-597d-bab6-44229b9a9ad0,architects,5,"[{""resourceId"": ""33c6c288-da3d-54d7-ab49-b468c24d79f7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87213334-fdd5-530c-9e47-b289fec34ecc"", ""inverseOntologyProperty"": """"}]",Architect,33c6c288-da3d-54d7-ab49-b468c24d79f7,https://n2t.net/ark:/15052/6d8d829e-3f75-4743-a766-eebf90967ff2,Brabant Cloud ARK Identifier,Wilhelminus Jozeph Bunnik,"['W.J. Bunnik', 'Wim Bunnik', 'J. Bunnik']",,
2e8623c5-2195-597d-bab6-44229b9a9ad0,architects,5,"[{""resourceId"": ""253ef82a-f036-5cb3-a35f-acc4e12d10c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f1010dd-1994-5eff-8a96-a6852e1aecb3"", ""inverseOntologyProperty"": """"}]",Architect,253ef82a-f036-5cb3-a35f-acc4e12d10c2,https://n2t.net/ark:/15052/9f82c630-fb91-49e9-a0cb-704fbfde4f1c,Brabant Cloud ARK Identifier,Taeymans,,,
67ac1ba1-e38a-5a4f-8faa-7580179e7542,architects,5,"[{""resourceId"": ""4f21cfda-4f80-53bc-8e22-1e1be7b9a7d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""798e2acb-84da-53c1-80e5-110fb1cbf7cb"", ""inverseOntologyProperty"": """"}]",Architect,4f21cfda-4f80-53bc-8e22-1e1be7b9a7d6,https://n2t.net/ark:/15052/66bdbb71-ed86-4e30-ace2-b5fa86ac10ed,Brabant Cloud ARK Identifier,Cees de Bever,"['C.H. de Bever', 'Kees de Bever', 'Cornelis Hubertus (Cees) de Bever', 'C. de Bever']",https://www.wikidata.org/entity/Q2359508,Wikidata
89b3e404-2815-5e9c-9c3f-aedfe43d2a73,architects,5,"[{""resourceId"": ""02287601-4d8c-5ae9-b285-38555b4cf487"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8130361f-2c81-5e39-9b99-ee18bab7d0b6"", ""inverseOntologyProperty"": """"}]",Architect,02287601-4d8c-5ae9-b285-38555b4cf487,https://n2t.net/ark:/15052/15e8b783-8e68-4945-9d1d-217249b28536,Brabant Cloud ARK Identifier,Jan Oomen,J. Oomen,,
bf805dd7-0bcf-5b41-9d69-0103f45730c5,architects,5,"[{""resourceId"": ""479fbf8b-40ef-5795-958e-4ed7d4933d41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e756f450-7d28-5eff-a8c3-23db1cc3d15d"", ""inverseOntologyProperty"": """"}]",Architect,479fbf8b-40ef-5795-958e-4ed7d4933d41,https://n2t.net/ark:/15052/a8bcc958-8118-4310-a7da-09ec86fe6e17,Brabant Cloud ARK Identifier,Jac van Alphen,,,
bf805dd7-0bcf-5b41-9d69-0103f45730c5,architects,5,"[{""resourceId"": ""4df7c27a-aceb-5f6b-9956-2b8f24d98c33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8dfd09c6-0201-5900-b90b-da29983e9dcb"", ""inverseOntologyProperty"": """"}]",Architect,4df7c27a-aceb-5f6b-9956-2b8f24d98c33,https://n2t.net/ark:/15052/bd5c7ea4-571c-4892-86d6-604a4e123755,Brabant Cloud ARK Identifier,Jacques van Groenendael,"['Nicolaus Jacobus Hubertus van Groenendael', 'N.J.H. van Groenendael', 'Jac. van Groenendael']",http://www.wikidata.org/entity/Q4932938,Wikidata
8b61594e-e3e8-599b-8ace-a25c80f21c1d,architects,5,"[{""resourceId"": ""dbeb9c67-c300-51e0-ab26-0a7830b2eda3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8c5076c-73b4-5eee-97e4-088791bde5c1"", ""inverseOntologyProperty"": """"}]",Architect,dbeb9c67-c300-51e0-ab26-0a7830b2eda3,https://n2t.net/ark:/15052/3e509207-2608-4d0b-8710-a27a0495324b,Brabant Cloud ARK Identifier,Fr. Jansen,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,architects,5,"[{""resourceId"": ""8e51edd9-92b5-5ac5-95e5-8ab8297ec0fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""683fee18-96e6-549a-a70d-1ff00a69fd31"", ""inverseOntologyProperty"": """"}]",Architect,8e51edd9-92b5-5ac5-95e5-8ab8297ec0fe,https://n2t.net/ark:/15052/1b88d55f-0990-46fc-9b0b-75d8469789a3,Brabant Cloud ARK Identifier,P. van den Donk,Petrus Antonius Johannes Emile van den Donk,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,architects,5,"[{""resourceId"": ""64cb6ab5-8ffb-54aa-9a48-7c574fafd74f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2f4d268-7c57-5eed-ba77-2739f0f672c5"", ""inverseOntologyProperty"": """"}]",Architect,64cb6ab5-8ffb-54aa-9a48-7c574fafd74f,https://n2t.net/ark:/15052/4edbe2fe-9d16-4d88-b83c-088f56430b2c,Brabant Cloud ARK Identifier,J.P. Renders,,,
37908230-ffe2-5054-a910-743baf57896c,architects,5,"[{""resourceId"": ""d31cc07d-2c50-5149-86cb-58104a77fa47"", ""ontologyProperty"": """", ""resourceXresourceId"": ""11f90abb-7c23-51e6-b63c-6b3fa6a86a77"", ""inverseOntologyProperty"": """"}]",Architect,d31cc07d-2c50-5149-86cb-58104a77fa47,https://n2t.net/ark:/15052/e6bc2671-dab8-46f5-8222-10b8ba7982db,Brabant Cloud ARK Identifier,H.C. Dobbe,"['Hugo C. Dobbe van Pelt', 'H.C. Dobbe van Pelt', 'H. Dobbe', 'Hugo Cornelis Dobbe']",https://www.wikidata.org/entity/Q26159944,Wikidata
b8fefe14-beb7-54d4-8677-606fc0bffc5c,architects,5,"[{""resourceId"": ""243cfb5a-ec87-5f43-b4b5-cabb470e8eac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c477c3cd-1bb0-533b-ad9e-9af3566babc2"", ""inverseOntologyProperty"": """"}]",Architect,243cfb5a-ec87-5f43-b4b5-cabb470e8eac,https://n2t.net/ark:/15052/a4adbeb4-34fa-4b89-9539-9a3039daf252,Brabant Cloud ARK Identifier,Johannes van Halteren,"['J.J.M. van Halteren', 'J.J. van Halteren', 'Johannes Joseph Maria van Halteren', 'J. van Halteren']",https://www.wikidata.org/entity/Q2991864,Wikidata
b8fefe14-beb7-54d4-8677-606fc0bffc5c,architects,5,"[{""resourceId"": ""1f0de476-4eef-5631-a555-caf1a4ee2c03"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8cb3e9f5-cb9a-5e6e-b11d-b9dc76ba4590"", ""inverseOntologyProperty"": """"}]",Architect,1f0de476-4eef-5631-a555-caf1a4ee2c03,https://n2t.net/ark:/15052/4c8cb1a0-626a-4b6c-816f-7b40b7cb62d6,Brabant Cloud ARK Identifier,"Van Halteren, Roggen, Broere",,,
c6da3e83-5c38-5ee4-be71-3a851e2deba2,architects,5,"[{""resourceId"": ""c75cb64b-eb9a-5226-ad87-4c53a0b6d20a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b668d7a-0baa-5610-a2cc-467089e6d645"", ""inverseOntologyProperty"": """"}]",Architect,c75cb64b-eb9a-5226-ad87-4c53a0b6d20a,https://n2t.net/ark:/15052/112c8a33-3fcf-4999-99ee-71a436ef5e77,Brabant Cloud ARK Identifier,Petrus J. Soffers,"['P. Soffers', 'P.J. Soffers']",https://www.wikidata.org/entity/Q2620477,Wikidata
c6da3e83-5c38-5ee4-be71-3a851e2deba2,architects,5,"[{""resourceId"": ""f5be4c3e-8e56-542a-8045-a65b8296075f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c859ba1-0af6-5419-bfab-81e05cea7474"", ""inverseOntologyProperty"": """"}]",Architect,f5be4c3e-8e56-542a-8045-a65b8296075f,https://n2t.net/ark:/15052/a132faad-f443-49f5-8dde-b2fa17b4c93d,Brabant Cloud ARK Identifier,Gebroeders Oomen,"['Oomen', 'Architecten en ingenieursbureau Oomen', 'Architecten- en ingenieursbureau Oomen']",,
