ResourceID,card,card_order,rights_type,language,resource_id,identifier_content,identifier_type,name_content,name_content_type,name_content_language,language_type,other_identifier_content,other_identifier_type,destruction_timespan_start,in_use_timespan_start,has_part,building_status,previous_building
b746c24c-7a94-527b-8428-3b4bf01e5cef,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/01e9b23c-3e65-4bdf-a730-b882c5bdcb53,https://n2t.net/ark:/15052/01e9b23c-3e65-4bdf-a730-b882c5bdcb53,Brabant Cloud ARK Identifier,Huis van de Heilige Anna,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2452,Wikibase,20-11-1944,20-11-1944,"[{""resourceId"": ""93537268-13f8-5e1f-9740-c9c928a03923"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6263ab1d-b633-578a-8a72-3a1dfbe7b738"", ""inverseOntologyProperty"": """"}]",,
4848283e-669b-5d45-82c3-fc731b5603ed,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/2ab1039e-8715-4d05-9798-9aeeb30e60c7,https://n2t.net/ark:/15052/2ab1039e-8715-4d05-9798-9aeeb30e60c7,Brabant Cloud ARK Identifier,Klooster Heilige Paulus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2477,Wikibase,,20-8-1958,,Gemeentelijk monument,
1dcddae3-52f4-5595-81cb-a3c6934fb032,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/6425d3f6-d339-4327-97da-4777ec9d29ce,https://n2t.net/ark:/15052/6425d3f6-d339-4327-97da-4777ec9d29ce,Brabant Cloud ARK Identifier,Sint-Antoniuskerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2522,Wikibase,,9-1854,,Rijksmonument,
4615c838-ac97-55b8-b8c0-0a23ada086e1,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/8ee8afb4-5818-40fe-85e4-46ab45e23a5d,https://n2t.net/ark:/15052/8ee8afb4-5818-40fe-85e4-46ab45e23a5d,Brabant Cloud ARK Identifier,Sint-Lambertuskerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2543,Wikibase,,1912,,Rijksmonument,"[{""resourceId"": ""a962c373-c37f-5980-b050-9d7a45dcc0d4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa6d9118-0539-56ab-b7b2-0b03f09586a4"", ""inverseOntologyProperty"": """"}]"
85fd98ea-be01-5187-9254-6ecf4b9d4385,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/4ee63a24-d231-4fa5-9a23-ee8664237d44,https://n2t.net/ark:/15052/4ee63a24-d231-4fa5-9a23-ee8664237d44,Brabant Cloud ARK Identifier,Sint-Lambertuskerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2544,Wikibase,,1900,,Rijksmonument,
ab3cf4bf-e097-5181-a0ff-a76a58540673,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/ff5bdfa6-8d78-4bbc-b104-53fba0db5e94,https://n2t.net/ark:/15052/ff5bdfa6-8d78-4bbc-b104-53fba0db5e94,Brabant Cloud ARK Identifier,Sint-Lambertuskerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2545,Wikibase,,1952,,,"[{""resourceId"": ""8b8c3dc7-3e78-5f3f-bf67-0733282e3ad5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""65305e5c-fed1-57da-9d16-e831d681216a"", ""inverseOntologyProperty"": """"}]"
ec922b15-2837-5ddf-a083-86fdfc8c30fa,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/74dd4498-109d-4a6c-b02d-848b062678ab,https://n2t.net/ark:/15052/74dd4498-109d-4a6c-b02d-848b062678ab,Brabant Cloud ARK Identifier,Huis van de Heilige Jozef,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2570,Wikibase,8-1975,15-4-1975,,,
e201f4f1-2eed-5f11-bf6c-9a045e9e036f,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1a8dabb1-0d85-4fb6-b3fd-1a96b83dab7b,https://n2t.net/ark:/15052/1a8dabb1-0d85-4fb6-b3fd-1a96b83dab7b,Brabant Cloud ARK Identifier,Huis van de Heilige Martinus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2602,Wikibase,1964,9-1961,,,
f4349104-671f-5b55-9489-04f5e14baae5,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/bfc62fdd-10a7-4caa-95af-def04e927df8,https://n2t.net/ark:/15052/bfc62fdd-10a7-4caa-95af-def04e927df8,Brabant Cloud ARK Identifier,Sint-Servatiuskerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2615,Wikibase,,1965,,,"[{""resourceId"": ""b3cec60e-3e4b-57ff-89de-a9308ae8b1f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43bc80b5-a6cb-5aee-8a92-00ab574996a5"", ""inverseOntologyProperty"": """"}]"
76904271-d52e-5982-bff5-80e836ce41bd,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/d7c21a1a-8cd2-479b-a1f4-cc5f81f7b453,https://n2t.net/ark:/15052/d7c21a1a-8cd2-479b-a1f4-cc5f81f7b453,Brabant Cloud ARK Identifier,Huis van de Heilige Gertrudis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2625,Wikibase,1968,1-10-1878,,,
bf9cfc09-484e-5f1d-8c37-aa8d0ee163f6,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a1f65a0e-c9d0-4f83-9262-e1ab9c1975c9,https://n2t.net/ark:/15052/a1f65a0e-c9d0-4f83-9262-e1ab9c1975c9,Brabant Cloud ARK Identifier,Klooster Heilige Petrus' Stoel,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2692,Wikibase,,20e eeuw,,,
8737916f-bd20-5cbb-b66a-ebdd51bceadd,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/12422ace-a2a1-4fdf-959b-256dbdb75ce3,https://n2t.net/ark:/15052/12422ace-a2a1-4fdf-959b-256dbdb75ce3,Brabant Cloud ARK Identifier,Huis van de Heilige Barbara,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2709,Wikibase,,1995,,,
0bbda934-6486-5d87-bbcf-b765c48ffd80,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a2435635-9777-4122-a0fc-811d9e904ab1,https://n2t.net/ark:/15052/a2435635-9777-4122-a0fc-811d9e904ab1,Brabant Cloud ARK Identifier,Klooster van de Catechisten van Breda,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2820,Wikibase,,20e eeuw,,Rijksmonument,
561a3392-05e9-51b9-9fab-1c54c935dd96,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/eb9c2231-8b3c-46e1-9916-650591d30e3b,https://n2t.net/ark:/15052/eb9c2231-8b3c-46e1-9916-650591d30e3b,Brabant Cloud ARK Identifier,Klooster Sint-Leonardus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2872,Wikibase,,1-9-1970,,,
094523dd-fd0c-5e96-92e7-2b5a46e75653,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/35574cbb-5047-41aa-b2f7-9de499964805,https://n2t.net/ark:/15052/35574cbb-5047-41aa-b2f7-9de499964805,Brabant Cloud ARK Identifier,Klooster Heilige Bartholomeus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q2897,Wikibase,1939,1931,"[{""resourceId"": ""612ae52d-2319-52f9-b8be-ee0190d7312e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72a4e3d4-2a38-566f-bce7-12c4e38c136d"", ""inverseOntologyProperty"": """"}]",Rijksmonument,"[{""resourceId"": ""b051c161-697c-5cf4-8e80-ef83cc48553a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c9ae9a27-834b-5091-a950-38cd877b8e7a"", ""inverseOntologyProperty"": """"}]"
67cad17e-efdd-5c5b-bff6-9ed6529560db,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/2b18f66d-98ed-4ebf-b471-87171a06844d,https://n2t.net/ark:/15052/2b18f66d-98ed-4ebf-b471-87171a06844d,Brabant Cloud ARK Identifier,Sint-Willibrordusklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3000,Wikibase,,1996,,,
fde4a66b-6f88-58b4-9ef4-f408a1b92576,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/bb6b767d-6b3d-4095-95f7-7cbfa8f319b4,https://n2t.net/ark:/15052/bb6b767d-6b3d-4095-95f7-7cbfa8f319b4,Brabant Cloud ARK Identifier,Sint-Jozefklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3001,Wikibase,,1965,,,
3b6a30cb-2199-5cff-bc27-d276c2d08af8,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/f4d183bd-df05-4409-b7d9-c9cf6ad6bd7b,https://n2t.net/ark:/15052/f4d183bd-df05-4409-b7d9-c9cf6ad6bd7b,Brabant Cloud ARK Identifier,Sint-Jozefklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3003,Wikibase,1965,1965,,,
788c3f44-11e7-5554-a868-0c77d230fb7c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a2d85473-4812-433b-b60e-44003cec1baa,https://n2t.net/ark:/15052/a2d85473-4812-433b-b60e-44003cec1baa,Brabant Cloud ARK Identifier,Sint-Jozefklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3004,Wikibase,1983,1981,,,
6feb610c-5429-524c-906d-abb5c7aecee3,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/6f16ce99-4c36-4f73-85f0-94d42bf1c2db,https://n2t.net/ark:/15052/6f16ce99-4c36-4f73-85f0-94d42bf1c2db,Brabant Cloud ARK Identifier,Sint-Jozefklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3005,Wikibase,1975,1972,,,
7ab669f4-6626-5df6-8a9d-c5d39f76c941,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/6425f2fb-0f65-439c-8829-03c65527360b,https://n2t.net/ark:/15052/6425f2fb-0f65-439c-8829-03c65527360b,Brabant Cloud ARK Identifier,Het Sint-Jozefgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3006,Wikibase,,1996,,,
f5ecdb86-59ee-564c-944c-70c08df2dccb,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/d37857f6-f695-4ef8-a057-3225761708af,https://n2t.net/ark:/15052/d37857f6-f695-4ef8-a057-3225761708af,Brabant Cloud ARK Identifier,Klooster Heilige Hart,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3007,Wikibase,1992,9-1-1952,,,
7b4c84b1-2a4d-5271-87ff-7dfd4f8ed915,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/364eb63d-c354-44b9-b290-3679073accf5,https://n2t.net/ark:/15052/364eb63d-c354-44b9-b290-3679073accf5,Brabant Cloud ARK Identifier,Heilig Hartklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3008,Wikibase,,21-10-1929,,Gemeentelijk monument,"[{""resourceId"": ""d98ff20e-3fbb-51f5-8d2b-6ed6c97cbdd3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8c80e3d-34b6-5d64-aff0-5804b81ec265"", ""inverseOntologyProperty"": """"}]"
79d173c0-e0e7-5da4-a64c-48643cdd3387,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/25d75a8d-df09-4b8b-80f3-d272942b97cc,https://n2t.net/ark:/15052/25d75a8d-df09-4b8b-80f3-d272942b97cc,Brabant Cloud ARK Identifier,Heilig Hartklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3009,Wikibase,20e eeuw,1962,,,
661c4764-f686-5f24-bf5a-90ecd79e6b9f,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/e1651405-cc8c-42cc-aaba-324e7d85ac3d,https://n2t.net/ark:/15052/e1651405-cc8c-42cc-aaba-324e7d85ac3d,Brabant Cloud ARK Identifier,Heilig Hartklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3010,Wikibase,20e eeuw,1925,,,
33ea0f4f-61dc-54e1-b7a3-04b19388eb2b,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/30fc9e7e-8e33-49eb-986b-da69c94cdda7,https://n2t.net/ark:/15052/30fc9e7e-8e33-49eb-986b-da69c94cdda7,Brabant Cloud ARK Identifier,Heilig Hartklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3011,Wikibase,,10-1986,,,
a763afeb-1f19-54a9-a80a-5c7117aad34a,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1ca91683-6c44-4d0e-b1a8-a584e76d6400,https://n2t.net/ark:/15052/1ca91683-6c44-4d0e-b1a8-a584e76d6400,Brabant Cloud ARK Identifier,Heilig Hartklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3012,Wikibase,,1939,,Gemeentelijk monument,
86a4478d-ae19-5e32-be07-93b184b3eb31,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/830c13db-37c0-4a3e-98c0-88a6b3d0c8c9,https://n2t.net/ark:/15052/830c13db-37c0-4a3e-98c0-88a6b3d0c8c9,Brabant Cloud ARK Identifier,Klooster Maria Schoot,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3013,Wikibase,1922,1798,"[{""resourceId"": ""6b348493-23f5-5e23-8a65-e938d6d2dab1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00ac2c0c-443d-57a0-9558-8e45c9d8944e"", ""inverseOntologyProperty"": """"}]",,
b283fae0-960b-5fb1-b590-7761c15c4b1c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/97ccb024-8855-4c62-b731-85318b1b45b4,https://n2t.net/ark:/15052/97ccb024-8855-4c62-b731-85318b1b45b4,Brabant Cloud ARK Identifier,Moederhuis Zusters van Asten,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3014,Wikibase,,1-4-1910,,Rijksmonument,
833ff3c7-0eee-5c9c-a7e6-c4f82214272e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1fc050fb-859b-4c13-8f70-4ec8fb66d838,https://n2t.net/ark:/15052/1fc050fb-859b-4c13-8f70-4ec8fb66d838,Brabant Cloud ARK Identifier,Klooster Ave Maria,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3015,Wikibase,,1968,,Rijksmonument,
04e13232-3bba-5f58-afb8-a5e5714c56fe,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/11c68326-224d-4ee2-bb2c-8751902fb4fe,https://n2t.net/ark:/15052/11c68326-224d-4ee2-bb2c-8751902fb4fe,Brabant Cloud ARK Identifier,Franciscanessenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3017,Wikibase,,1971,,,
55aeb5be-eb37-5826-b79e-4bcf8aea2ebf,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/76e6d082-694f-432e-aabd-f16c6ae59b05,https://n2t.net/ark:/15052/76e6d082-694f-432e-aabd-f16c6ae59b05,Brabant Cloud ARK Identifier,Klooster in de pastorie,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3018,Wikibase,,2013,,,
30166cdb-4bf5-57f9-bd79-102ec88f9ead,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1f27c406-6062-4a44-880c-bf69e29700d3,https://n2t.net/ark:/15052/1f27c406-6062-4a44-880c-bf69e29700d3,Brabant Cloud ARK Identifier,Broederklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3019,Wikibase,,3-12-1974,,,
2e8623c5-2195-597d-bab6-44229b9a9ad0,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/ce9ae5d3-f294-42a3-ac26-17dcb6f88455,https://n2t.net/ark:/15052/ce9ae5d3-f294-42a3-ac26-17dcb6f88455,Brabant Cloud ARK Identifier,Klooster van de Paters van de Heilige Geest,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3020,Wikibase,,6-1979,,,
67ac1ba1-e38a-5a4f-8faa-7580179e7542,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/750b2047-e84f-4813-9e98-6b12d44746a7,https://n2t.net/ark:/15052/750b2047-e84f-4813-9e98-6b12d44746a7,Brabant Cloud ARK Identifier,Klooster Onze Lieve Vrouw van Fatima,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3021,Wikibase,2006,1998,,,
89b3e404-2815-5e9c-9c3f-aedfe43d2a73,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/0a49210d-2e3f-4727-ac3e-00268317e2b5,https://n2t.net/ark:/15052/0a49210d-2e3f-4727-ac3e-00268317e2b5,Brabant Cloud ARK Identifier,Sint-Bernardusklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3022,Wikibase,1962,1960,,,
bf805dd7-0bcf-5b41-9d69-0103f45730c5,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/e55e12fb-5b81-45ae-a788-2af9b80a0343,https://n2t.net/ark:/15052/e55e12fb-5b81-45ae-a788-2af9b80a0343,Brabant Cloud ARK Identifier,Sint-Franciscusklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3023,Wikibase,,7-10-1972,,,
8b61594e-e3e8-599b-8ace-a25c80f21c1d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/2e309b0e-31fa-45cf-abef-f54de0c73b97,https://n2t.net/ark:/15052/2e309b0e-31fa-45cf-abef-f54de0c73b97,Brabant Cloud ARK Identifier,Sint-Gerardusklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3024,Wikibase,1959,1959,,,
5f4db804-08b2-5260-b49a-c8737d99fafa,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/86852776-a1eb-499d-ba86-e3ec2580ed7e,https://n2t.net/ark:/15052/86852776-a1eb-499d-ba86-e3ec2580ed7e,Brabant Cloud ARK Identifier,Huize d'Alzon,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3025,Wikibase,2-7-1981,29-6-1981,"[{""resourceId"": ""34d24922-aafd-5ebf-b0d1-943995bdab70"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9edaaf72-244f-5afb-948b-2f7b29ebb386"", ""inverseOntologyProperty"": """"}]",,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/9b128128-2201-4285-a3ba-1324561bd873,https://n2t.net/ark:/15052/9b128128-2201-4285-a3ba-1324561bd873,Brabant Cloud ARK Identifier,Klooster aan ’t Hof in Bergeijk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3026,Wikibase,1978,1969,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/5ec9ff0b-f2de-4e94-b763-a45a10604e5d,https://n2t.net/ark:/15052/5ec9ff0b-f2de-4e94-b763-a45a10604e5d,Brabant Cloud ARK Identifier,Sint-Jozefgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3028,Wikibase,20e eeuw,1977,,,
37908230-ffe2-5054-a910-743baf57896c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/c7c72bf3-8826-4ad7-8877-5a14fc8b25c1,https://n2t.net/ark:/15052/c7c72bf3-8826-4ad7-8877-5a14fc8b25c1,Brabant Cloud ARK Identifier,Sint-Jozefgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3029,Wikibase,,1961,,,
67e877db-14c3-57b8-89e1-6628b0d5d354,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a1cac4d9-db59-4e14-b2f8-02fddef12658,https://n2t.net/ark:/15052/a1cac4d9-db59-4e14-b2f8-02fddef12658,Brabant Cloud ARK Identifier,Sint-Jozefgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3030,Wikibase,,1952,,Rijksmonument,
b8fefe14-beb7-54d4-8677-606fc0bffc5c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/7d2d66d5-0724-4459-870f-11921f356900,https://n2t.net/ark:/15052/7d2d66d5-0724-4459-870f-11921f356900,Brabant Cloud ARK Identifier,Huis van Sint-Lucia,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3031,Wikibase,,4-1988,,,
7fbab965-3fa4-5485-9273-d944ccb14c24,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/0b623d8c-cd4f-4b5d-a0fa-d2abe0e59529,https://n2t.net/ark:/15052/0b623d8c-cd4f-4b5d-a0fa-d2abe0e59529,Brabant Cloud ARK Identifier,Sint-Elisabethgasthuis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3032,Wikibase,,1959,,Rijksmonument,
99f05725-5c7f-5838-82d3-95dc48b7e721,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/53da5534-3316-4dc2-8ba8-fdcb8b11cd46,https://n2t.net/ark:/15052/53da5534-3316-4dc2-8ba8-fdcb8b11cd46,Brabant Cloud ARK Identifier,Huize Boschlust,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3033,Wikibase,,31-10-1993,,Rijksmonument,
c6da3e83-5c38-5ee4-be71-3a851e2deba2,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/0ac17486-8045-4633-b7c5-3f8238e8582e,https://n2t.net/ark:/15052/0ac17486-8045-4633-b7c5-3f8238e8582e,Brabant Cloud ARK Identifier,Sint-Catharinagesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3034,Wikibase,,2014,,,
7156e283-80fa-5a7d-b53e-d5825f02f52e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/df61d40e-0dc3-4638-ba46-192186972d3c,https://n2t.net/ark:/15052/df61d40e-0dc3-4638-ba46-192186972d3c,Brabant Cloud ARK Identifier,Huize Sint-Gerardus Majella,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3035,Wikibase,1987,1985,,,
06a1ed02-a387-58c0-a7c4-f7396d6c54ae,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/558b4083-aeae-4f49-adb1-eaff0539b3de,https://n2t.net/ark:/15052/558b4083-aeae-4f49-adb1-eaff0539b3de,Brabant Cloud ARK Identifier,Juvenaat Priesters van het Heilig Hart,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3036,Wikibase,1993,1985,,,
2445104b-fcb9-5bd8-bd4d-b7b54aa4afd4,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/061dec94-e16b-4da1-a7f2-1c123906ed7c,https://n2t.net/ark:/15052/061dec94-e16b-4da1-a7f2-1c123906ed7c,Brabant Cloud ARK Identifier,Karmelietessenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3037,Wikibase,1976,17-8-1970,,,
d1649ae5-cf37-5a9f-807b-28001d47391b,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/d003e4a2-fe0a-46d3-96d5-37f19e3d7ef7,https://n2t.net/ark:/15052/d003e4a2-fe0a-46d3-96d5-37f19e3d7ef7,Brabant Cloud ARK Identifier,Klooster aan de Hoogstraat,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3038,Wikibase,1875,1858,,,
f4e1e51a-53ea-5c04-b228-eae5a0601f0d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/81fab121-7d68-45d0-9c62-cbf627199750,https://n2t.net/ark:/15052/81fab121-7d68-45d0-9c62-cbf627199750,Brabant Cloud ARK Identifier,Klooster van het Heilig Hart,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3039,Wikibase,,jaren 2000,,,
7f59f8e5-0be2-5085-94f5-20081b90fb68,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/28cd0669-b232-4a1d-addf-fe531faf5a3c,https://n2t.net/ark:/15052/28cd0669-b232-4a1d-addf-fe531faf5a3c,Brabant Cloud ARK Identifier,Klooster aan de Pegasuslaan,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3040,Wikibase,,2001,,,
67eb23ab-8f56-55ed-b307-41dcb04db714,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/69bd727d-bbc1-46a9-aff8-0cc68ea8c087,https://n2t.net/ark:/15052/69bd727d-bbc1-46a9-aff8-0cc68ea8c087,Brabant Cloud ARK Identifier,Klooster Sint-Gerardus Majella,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3041,Wikibase,,1971,,,
0fed3614-8444-55eb-bf33-641c2c2a5687,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1802ca23-081a-4875-a22e-f6e414551343,https://n2t.net/ark:/15052/1802ca23-081a-4875-a22e-f6e414551343,Brabant Cloud ARK Identifier,Ruyters Hove,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3042,Wikibase,1969,1954,,,
6352190c-e4d7-5e69-9119-a932a683bb6f,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/136a57dd-7d2a-4d1f-ae63-b242af47e4da,https://n2t.net/ark:/15052/136a57dd-7d2a-4d1f-ae63-b242af47e4da,Brabant Cloud ARK Identifier,Sint-Antoniusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3043,Wikibase,1983,1980,,,"[{""resourceId"": ""ab918664-9693-503e-ac5a-5d53f39cc8de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5dfc69ee-7421-544b-a229-bb71046dc13e"", ""inverseOntologyProperty"": """"}]"
81f6c8c8-f03d-5083-9b47-ba96c20979ee,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/3331dc75-4cef-4ef2-8554-80c7d60e0a2b,https://n2t.net/ark:/15052/3331dc75-4cef-4ef2-8554-80c7d60e0a2b,Brabant Cloud ARK Identifier,Sint-Antoniusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3044,Wikibase,jaren 1950,5-8-1958,,,
7a22b8c8-2adb-5ed0-86e7-f505ba04e42d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/5a3838fe-c5fb-4b70-8a74-108ef4726f5c,https://n2t.net/ark:/15052/5a3838fe-c5fb-4b70-8a74-108ef4726f5c,Brabant Cloud ARK Identifier,Sint-Antoniusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3045,Wikibase,1985,1970,,,
