ResourceID,card,card_order,dedication_activity_actor,dedication_activity_actor_role,resource_id,identifier_content,identifier_type,name,alt_names,other_identifier_content,other_identifier_type
4848283e-669b-5d45-82c3-fc731b5603ed,dedications,6,"[{""resourceId"": ""0ffb4b53-64e8-5915-ac7e-8f14611e0e09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67593412-ed4d-5d8e-916d-e78a387ca35f"", ""inverseOntologyProperty"": """"}]",Dedicated to,0ffb4b53-64e8-5915-ac7e-8f14611e0e09,https://n2t.net/ark:/15052/a6881884-78b7-445e-be53-4c069482a072,Brabant Cloud ARK Identifier,Paulus,"['Sint-Paulus', 'Paulus (apostel)', 'Saulus van Tarsus', 'Sint Paulus', 'Saulus', 'Paulus van Tarsus', 'De Apostel Paulus', 'Apostel Paulus', 'St. Paulus']",https://www.wikidata.org/entity/Q9200,Wikidata
1dcddae3-52f4-5595-81cb-a3c6934fb032,dedications,6,"[{""resourceId"": ""dbad3097-16df-5cc6-91e4-f85e69b87cae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""420c3eab-2ef5-5f57-a768-1599b9dd1994"", ""inverseOntologyProperty"": """"}]",Dedicated to,dbad3097-16df-5cc6-91e4-f85e69b87cae,https://n2t.net/ark:/15052/5de8a5c6-3674-4c25-947d-5636a515e477,Brabant Cloud ARK Identifier,Antonius van Egypte,"['Sint-Anthonius-Abt', 'Antonius Abt', 'H. Antonius Abt', 'Antonius de Grote', 'Antonius-Abt', 'Antonius-Heremiet', 'H. Anthonius Abt', 'Sint-Antonius Abt', 'Sint-Antonius Kluizenaar', 'Sint-Antonius-Abt']",https://www.wikidata.org/entity/Q170547,Wikidata
4615c838-ac97-55b8-b8c0-0a23ada086e1,dedications,6,"[{""resourceId"": ""c6cfccd9-ad7f-5393-93b8-49b20ef43539"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e4a9bcf-da47-57d9-b651-42fd2a976238"", ""inverseOntologyProperty"": """"}]",Dedicated to,c6cfccd9-ad7f-5393-93b8-49b20ef43539,https://n2t.net/ark:/15052/8ee8afb4-5818-40fe-85e4-46ab45e23a5d,Brabant Cloud ARK Identifier,Lambertus van Maastricht,"['Lambert', 'Lambertus van Luik', 'Lambrecht', 'Landebertus', 'Sint-Lambertus']",https://www.wikidata.org/entity/Q283447,Wikidata
4615c838-ac97-55b8-b8c0-0a23ada086e1,dedications,6,"[{""resourceId"": ""c312a6ac-3bed-5a5e-a5a0-08f61125a695"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8514b95d-f0e6-5467-bf8c-d18b6cd5c6e4"", ""inverseOntologyProperty"": """"}]",Dedicated to,c312a6ac-3bed-5a5e-a5a0-08f61125a695,https://n2t.net/ark:/15052/8ee8afb4-5818-40fe-85e4-46ab45e23a5d,Brabant Cloud ARK Identifier,Eligius van Noyon,Eligius,https://www.wikidata.org/entity/Q360798,Wikidata
85fd98ea-be01-5187-9254-6ecf4b9d4385,dedications,6,"[{""resourceId"": ""c6cfccd9-ad7f-5393-93b8-49b20ef43539"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e4a9bcf-da47-57d9-b651-42fd2a976238"", ""inverseOntologyProperty"": """"}]",Dedicated to,c6cfccd9-ad7f-5393-93b8-49b20ef43539,https://n2t.net/ark:/15052/9c1f658e-5529-4693-a9b2-9f9143e7d586,Brabant Cloud ARK Identifier,Lambertus van Maastricht,"['Lambert', 'Lambertus van Luik', 'Lambrecht', 'Landebertus', 'Sint-Lambertus']",https://www.wikidata.org/entity/Q283447,Wikidata
ab3cf4bf-e097-5181-a0ff-a76a58540673,dedications,6,"[{""resourceId"": ""c6cfccd9-ad7f-5393-93b8-49b20ef43539"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e4a9bcf-da47-57d9-b651-42fd2a976238"", ""inverseOntologyProperty"": """"}]",Dedicated to,c6cfccd9-ad7f-5393-93b8-49b20ef43539,https://n2t.net/ark:/15052/9c1f658e-5529-4693-a9b2-9f9143e7d586,Brabant Cloud ARK Identifier,Lambertus van Maastricht,"['Lambert', 'Lambertus van Luik', 'Lambrecht', 'Landebertus', 'Sint-Lambertus']",https://www.wikidata.org/entity/Q283447,Wikidata
f4349104-671f-5b55-9489-04f5e14baae5,dedications,6,"[{""resourceId"": ""ac7a7b80-6737-5da5-a4ed-d30d5fcfb7dc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34efb4e3-02eb-528f-9e99-b61e8dcaf880"", ""inverseOntologyProperty"": """"}]",Dedicated to,ac7a7b80-6737-5da5-a4ed-d30d5fcfb7dc,https://n2t.net/ark:/15052/78b9ce42-9b17-41b9-ad17-e2c81b78dec2,Brabant Cloud ARK Identifier,Servaas van Maastricht,"['Servatius', 'Sint Servatius', 'Heilige Servatius', 'H. Servaas', 'Heilige Servaas', 'Servaes', 'Servatius van Maastricht', 'Sint-Servaas', 'Sint-Servaes', 'Sint-Servatius', 'St. Servaas', 'St. Servaes', 'St. Servatius', 'H. Servatius']",https://www.wikidata.org/entity/Q558261,Wikidata
76904271-d52e-5982-bff5-80e836ce41bd,dedications,6,"[{""resourceId"": ""f9e34b8b-82a5-57cc-bf67-d6ca9b5a0f31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""446762fc-0754-54c1-909c-6d5a07fd1a6e"", ""inverseOntologyProperty"": """"}]",Dedicated to,f9e34b8b-82a5-57cc-bf67-d6ca9b5a0f31,https://n2t.net/ark:/15052/28474656-f11d-4c2d-8421-52cd8ea1907c,Brabant Cloud ARK Identifier,Gertrudis van Nijvel,"['Gertrud', 'Sint Geertruide', 'Sint Gertrudis', 'Geertrudis', 'Gertrudis van Landen', 'Geertrui van Nijvel', 'Sint-Gertrudis']",https://www.wikidata.org/entity/Q235619,Wikidata
8737916f-bd20-5cbb-b66a-ebdd51bceadd,dedications,6,"[{""resourceId"": ""0c167f71-9048-5208-a434-6144bc88ca0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5b34e76-991a-5d99-9a88-36be8f6f445f"", ""inverseOntologyProperty"": """"}]",Dedicated to,0c167f71-9048-5208-a434-6144bc88ca0c,https://n2t.net/ark:/15052/4865df44-327d-4e34-b4be-9c50c4f6cb5d,Brabant Cloud ARK Identifier,Barbara van Nicomedië,"['Sint-Barbara', 'St Barbara', 'Sint Barbara', 'Heilige Barbara', 'H Barbara', 'Barbara van Nicomedie', 'H. Barbara', 'St. Barbara']",https://www.wikidata.org/entity/Q192816,Wikidata
561a3392-05e9-51b9-9fab-1c54c935dd96,dedications,6,"[{""resourceId"": ""311b2a7c-d912-5abb-9cbf-1b603327fffd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a78032b0-075a-54c2-b242-080d23f38ed2"", ""inverseOntologyProperty"": """"}]",Dedicated to,311b2a7c-d912-5abb-9cbf-1b603327fffd,https://n2t.net/ark:/15052/a70d20a7-a20d-41b6-acbe-a54d56380a52,Brabant Cloud ARK Identifier,Sint-Leonardus,"['Leonardus van Limoges', 'St. Leonardus', 'Leonardus', 'Sint Leonardus', 'Leonardus van Noblat', 'Leonardus van St-Léonard-de-Noblat']",https://www.wikidata.org/entity/Q558148,Wikidata
094523dd-fd0c-5e96-92e7-2b5a46e75653,dedications,6,"[{""resourceId"": ""3ccbdaf0-d5f6-5975-a98c-c17ce6d1df9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d488c3ae-ea04-54fa-a0e1-56e1fef39c7b"", ""inverseOntologyProperty"": """"}]",Dedicated to,3ccbdaf0-d5f6-5975-a98c-c17ce6d1df9f,https://n2t.net/ark:/15052/c38cbeb1-8b10-4fc9-b1af-0dd4e94ba3ab,Brabant Cloud ARK Identifier,Bartolomeüs,"['Sint Bartholomeus', 'Sint Bartholomeüs', 'Bartholomeüs', 'Bartolomeus', 'Sint-Bartholomeüs', 'Bartholomeus', 'Sint-Bartholomeus']",https://www.wikidata.org/entity/Q43982,Wikidata
fde4a66b-6f88-58b4-9ef4-f408a1b92576,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint Josef', 'Sint-Jozef', 'Sint Joseph', 'Sint-Jozef Arbeider', 'Sint-Josef', 'Sint-Joseph', 'Heilige Jozef', 'Sint Jozef']",https://www.wikidata.org/entity/Q128267,Wikidata
788c3f44-11e7-5554-a868-0c77d230fb7c,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint-Jozef', 'Sint-Jozef Arbeider', 'Sint-Joseph', 'Sint-Josef', 'Sint Joseph', 'Sint Josef', 'Heilige Jozef', 'Sint Jozef']",https://www.wikidata.org/entity/Q128267,Wikidata
6feb610c-5429-524c-906d-abb5c7aecee3,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint-Jozef Arbeider', 'Sint-Josef', 'Sint-Joseph', 'Sint Joseph', 'Sint Jozef', 'Sint-Jozef', 'Sint Josef', 'Heilige Jozef']",https://www.wikidata.org/entity/Q128267,Wikidata
7ab669f4-6626-5df6-8a9d-c5d39f76c941,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint Joseph', 'Sint-Jozef Arbeider', 'Heilige Jozef', 'Sint Jozef', 'Sint-Joseph', 'Sint-Jozef', 'Sint-Josef', 'Sint Josef']",https://www.wikidata.org/entity/Q128267,Wikidata
661c4764-f686-5f24-bf5a-90ecd79e6b9f,dedications,6,"[{""resourceId"": ""ac4e3a9c-8316-5a62-a61c-6a8454957597"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7fa8b4e6-c065-543b-9364-7a6dc3843a8b"", ""inverseOntologyProperty"": """"}]",Dedicated to,ac4e3a9c-8316-5a62-a61c-6a8454957597,https://n2t.net/ark:/15052/d6c4a5f9-344b-408c-867e-219a9c8565c1,Brabant Cloud ARK Identifier,Heilig Hart van Jezus,Heilig Hartverering,https://www.wikidata.org/entity/Q408284,Wikidata
30166cdb-4bf5-57f9-bd79-102ec88f9ead,dedications,6,"[{""resourceId"": ""0fe068b7-a978-5f81-97cb-4f5ab35e4e5f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb7f9b0d-c7de-5164-9539-2a8d64f6f6c8"", ""inverseOntologyProperty"": """"}]",Dedicated to,0fe068b7-a978-5f81-97cb-4f5ab35e4e5f,https://n2t.net/ark:/15052/db3612f1-ae05-4e04-8df6-053aa9869ac2,Brabant Cloud ARK Identifier,Johannes Baptist de la Salle,"['Jan Baptist de la Salle', 'J.B. de La Salle', 'Jean-Baptiste de La Salle']",,
89b3e404-2815-5e9c-9c3f-aedfe43d2a73,dedications,6,"[{""resourceId"": ""839da225-338a-5058-ad46-87c69a5da819"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4256b116-6806-57ce-9864-147c766e0c99"", ""inverseOntologyProperty"": """"}]",Dedicated to,839da225-338a-5058-ad46-87c69a5da819,https://n2t.net/ark:/15052/fb7c15d0-d9e7-480a-877f-307c1474317b,Brabant Cloud ARK Identifier,Bernardus van Clairvaux,"['Sint-Bernardus', 'Bernard van Clairvaux', 'Sint Bernardus']",https://www.wikidata.org/entity/Q188411,Wikidata
bf805dd7-0bcf-5b41-9d69-0103f45730c5,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Sint-Franciscus van Assisie', 'Franciscus van Assisië', 'Sint-Franciscus van Assisië']",https://www.wikidata.org/entity/Q676555,Wikidata
8b61594e-e3e8-599b-8ace-a25c80f21c1d,dedications,6,"[{""resourceId"": ""05106e0c-c382-53ff-9217-3fa6c2d21d8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a736568-3233-5b96-9378-f92033ecbfa1"", ""inverseOntologyProperty"": """"}]",Dedicated to,05106e0c-c382-53ff-9217-3fa6c2d21d8e,https://n2t.net/ark:/15052/d70db8c0-3cfd-4f25-a5c0-578a98ec0a68,Brabant Cloud ARK Identifier,Gerardus Majella,Sint-Gerardus Majella,https://www.wikidata.org/entity/Q562233,Wikidata
8f71b74d-e27a-560f-9af4-af4bbcd564e1,dedications,6,"[{""resourceId"": ""c7500f25-d947-5020-936e-87e1b8103095"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f22ef0c-624c-5eb8-a11b-2452745e07bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,c7500f25-d947-5020-936e-87e1b8103095,https://n2t.net/ark:/15052/11d237fc-54ca-4996-9289-46f1de6315c3,Brabant Cloud ARK Identifier,Augustinus van Hippo,"['Sint-Augustinus', 'St. Augustinus', 'Sint Augustinus']",https://www.wikidata.org/entity/Q8018,Wikidata
b8fefe14-beb7-54d4-8677-606fc0bffc5c,dedications,6,"[{""resourceId"": ""ef46fa29-ff28-5a6f-9aa5-a1f64f8fb577"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40d328ea-8f83-5706-80b0-21f093cf3ef0"", ""inverseOntologyProperty"": """"}]",Dedicated to,ef46fa29-ff28-5a6f-9aa5-a1f64f8fb577,https://n2t.net/ark:/15052/b22951d4-81f0-49a5-a52c-fa6a1790f5fc,Brabant Cloud ARK Identifier,Lucia van Syracuse,"['Sint Lucia', 'Sint-Lucia', 'Lucia van Ravenstein', 'St. Lucia']",https://www.wikidata.org/entity/Q183240,Wikidata
7156e283-80fa-5a7d-b53e-d5825f02f52e,dedications,6,"[{""resourceId"": ""05106e0c-c382-53ff-9217-3fa6c2d21d8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a736568-3233-5b96-9378-f92033ecbfa1"", ""inverseOntologyProperty"": """"}]",Dedicated to,05106e0c-c382-53ff-9217-3fa6c2d21d8e,https://n2t.net/ark:/15052/d70db8c0-3cfd-4f25-a5c0-578a98ec0a68,Brabant Cloud ARK Identifier,Gerardus Majella,Sint-Gerardus Majella,https://www.wikidata.org/entity/Q562233,Wikidata
67eb23ab-8f56-55ed-b307-41dcb04db714,dedications,6,"[{""resourceId"": ""05106e0c-c382-53ff-9217-3fa6c2d21d8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a736568-3233-5b96-9378-f92033ecbfa1"", ""inverseOntologyProperty"": """"}]",Dedicated to,05106e0c-c382-53ff-9217-3fa6c2d21d8e,https://n2t.net/ark:/15052/d70db8c0-3cfd-4f25-a5c0-578a98ec0a68,Brabant Cloud ARK Identifier,Gerardus Majella,Sint-Gerardus Majella,https://www.wikidata.org/entity/Q562233,Wikidata
6352190c-e4d7-5e69-9119-a932a683bb6f,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Sint-Anthonius van Padua', 'Sint Anthonius van Padua', 'Heilige Antonius', 'H. Antonius']",https://www.wikidata.org/entity/Q167477,Wikidata
96f02bba-3524-5b54-ab14-192c240f5247,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Sint Anthonius van Padua', 'Sint-Anthonius van Padua', 'H. Antonius', 'Heilige Antonius']",https://www.wikidata.org/entity/Q167477,Wikidata
2fc980e2-6278-5191-b4ca-7a98ddf53c01,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Sint Anthonius van Padua', 'Sint-Anthonius van Padua', 'H. Antonius', 'Heilige Antonius']",https://www.wikidata.org/entity/Q167477,Wikidata
36a98c9d-81c5-51cd-916a-ee5283a59f62,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Sint-Franciscus van Assisie', 'Sint-Franciscus van Assisië', 'Franciscus van Assisië']",https://www.wikidata.org/entity/Q676555,Wikidata
abffb6ee-bc72-5c76-8f4e-eb547a163893,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Sint-Franciscus van Assisie', 'Sint-Franciscus van Assisië', 'Franciscus van Assisië']",https://www.wikidata.org/entity/Q676555,Wikidata
23de63d5-406e-5dc2-9af7-c262d5699ac9,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Franciscus van Assisië', 'Sint-Franciscus van Assisië', 'Sint-Franciscus van Assisie']",https://www.wikidata.org/entity/Q676555,Wikidata
f6431dec-8ff4-5547-84a2-ce9959d581ff,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Heilige Antonius', 'Sint Anthonius van Padua', 'Sint-Anthonius van Padua', 'H. Antonius']",https://www.wikidata.org/entity/Q167477,Wikidata
ba0b60b9-2f62-53bc-8f4a-901b75ac5d07,dedications,6,"[{""resourceId"": ""62508f80-f346-5440-848b-e31f6924de4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""760dddaa-2368-5257-b539-aae624329afa"", ""inverseOntologyProperty"": """"}]",Dedicated to,62508f80-f346-5440-848b-e31f6924de4d,https://n2t.net/ark:/15052/aba637db-976a-4e66-8dbe-f568ce4b70a4,Brabant Cloud ARK Identifier,Elisabeth van Thüringen,"['Sint-Elisabeth van Thüringen', 'Elisabeth van Hongarije', 'Elisabeth van Thueringen', 'Elisabeth van Thuringen', 'Sint-Elisabeth']",https://www.wikidata.org/entity/Q159862,Wikidata
ebad6e25-d010-51cc-89a3-f7622ef6b059,dedications,6,"[{""resourceId"": ""62508f80-f346-5440-848b-e31f6924de4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""760dddaa-2368-5257-b539-aae624329afa"", ""inverseOntologyProperty"": """"}]",Dedicated to,62508f80-f346-5440-848b-e31f6924de4d,https://n2t.net/ark:/15052/aba637db-976a-4e66-8dbe-f568ce4b70a4,Brabant Cloud ARK Identifier,Elisabeth van Thüringen,"['Elisabeth van Thuringen', 'Sint-Elisabeth', 'Sint-Elisabeth van Thüringen', 'Elisabeth van Hongarije', 'Elisabeth van Thueringen']",https://www.wikidata.org/entity/Q159862,Wikidata
c04e8bac-4b74-54fd-87da-82338696b882,dedications,6,"[{""resourceId"": ""62508f80-f346-5440-848b-e31f6924de4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""760dddaa-2368-5257-b539-aae624329afa"", ""inverseOntologyProperty"": """"}]",Dedicated to,62508f80-f346-5440-848b-e31f6924de4d,https://n2t.net/ark:/15052/aba637db-976a-4e66-8dbe-f568ce4b70a4,Brabant Cloud ARK Identifier,Elisabeth van Thüringen,"['Elisabeth van Thuringen', 'Sint-Elisabeth van Thüringen', 'Sint-Elisabeth', 'Elisabeth van Hongarije', 'Elisabeth van Thueringen']",https://www.wikidata.org/entity/Q159862,Wikidata
bee04007-c499-52c2-b256-48ab711d57d6,dedications,6,"[{""resourceId"": ""62508f80-f346-5440-848b-e31f6924de4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""760dddaa-2368-5257-b539-aae624329afa"", ""inverseOntologyProperty"": """"}]",Dedicated to,62508f80-f346-5440-848b-e31f6924de4d,https://n2t.net/ark:/15052/aba637db-976a-4e66-8dbe-f568ce4b70a4,Brabant Cloud ARK Identifier,Elisabeth van Thüringen,"['Elisabeth van Hongarije', 'Elisabeth van Thueringen', 'Sint-Elisabeth van Thüringen', 'Sint-Elisabeth', 'Elisabeth van Thuringen']",https://www.wikidata.org/entity/Q159862,Wikidata
2ff92e37-479c-593c-8414-775691f28623,dedications,6,"[{""resourceId"": ""55c5b92a-b07a-5e8e-8351-9a3a69d79e14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f6a32d79-fc1e-5e82-b0f9-b48af893dce1"", ""inverseOntologyProperty"": """"}]",Dedicated to,55c5b92a-b07a-5e8e-8351-9a3a69d79e14,https://n2t.net/ark:/15052/b6c280d8-f051-4062-b239-b0089dc1d21e,Brabant Cloud ARK Identifier,Theresia van Ávila,"['Teresa de Avila', 'Theresia van Avila', 'Teresa de Ávila', 'Theresa van Avila']",https://www.wikidata.org/entity/Q174880,Wikidata
79fb2658-5415-5c7a-b904-44d7d7f4f719,dedications,6,"[{""resourceId"": ""e4fdbac9-c86e-562a-98ba-a09fa28b0c63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0817bcc0-0c71-561c-ae9d-e60b4b99e7a8"", ""inverseOntologyProperty"": """"}]",Dedicated to,e4fdbac9-c86e-562a-98ba-a09fa28b0c63,https://n2t.net/ark:/15052/d22370d6-61f7-43bc-981b-74b829853dc4,Brabant Cloud ARK Identifier,Anna,"['Sint Anna', 'Sint-Anna', 'Hannah', 'Heilige Anna', 'St. Anna']",https://www.wikidata.org/entity/Q164294,Wikidata
79fb2658-5415-5c7a-b904-44d7d7f4f719,dedications,6,"[{""resourceId"": ""718a1eaa-c5d1-59b2-878a-2892b29dacf0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3824d35-6a07-57fc-b15d-203e81b3f2e5"", ""inverseOntologyProperty"": """"}]",Dedicated to,718a1eaa-c5d1-59b2-878a-2892b29dacf0,https://n2t.net/ark:/15052/d22370d6-61f7-43bc-981b-74b829853dc4,Brabant Cloud ARK Identifier,Joachim,"['St. Joachim', 'Sint-Joachim', 'Sint Joachim']",https://www.wikidata.org/entity/Q314700,Wikidata
7b8df8bc-d6a0-54ee-953c-0c8a1ba52a01,dedications,6,"[{""resourceId"": ""1d9a6397-46d2-5dd7-815f-85f53ec890bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0157e10c-ced2-5763-baf6-46344321906a"", ""inverseOntologyProperty"": """"}]",Dedicated to,1d9a6397-46d2-5dd7-815f-85f53ec890bc,https://n2t.net/ark:/15052/1f5fb0f6-362e-440f-9ecb-bf433c069b05,Brabant Cloud ARK Identifier,Maria Magdalena de’ Pazzi,,https://www.wikidata.org/entity/Q242040,Wikidata
ae94dd68-9fc0-5d3a-abe3-be752bfe3d7a,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint-Jozef Arbeider', 'Sint Jozef', 'Sint-Jozef', 'Sint-Joseph', 'Sint-Josef', 'Sint Joseph', 'Sint Josef', 'Heilige Jozef']",https://www.wikidata.org/entity/Q128267,Wikidata
775fd2b3-a34d-56ae-8c57-97a490fcf29a,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint-Jozef', 'Sint-Josef', 'Sint Jozef', 'Sint-Jozef Arbeider', 'Sint-Joseph', 'Sint Joseph', 'Heilige Jozef', 'Sint Josef']",https://www.wikidata.org/entity/Q128267,Wikidata
